PengajuanKey,DateKey_Daftar,DateKey_Granted,DateKey_Kadaluwarsa,JenisKIKey,StatusKey,JumlahPengajuan,BiayaPendaftaran,JumlahPaten,JumlahPatenSederhana,JumlahHakCipta
564,20210824,20230316.0,,4,5,1,500000,0,0,0
565,20230724,,,4,8,1,500000,0,0,0
566,20200117,,,4,4,1,500000,0,0,0
567,20240303,,,4,7,1,500000,0,0,0
568,20230619,,,4,7,1,500000,0,0,0
569,20250518,,,5,1,1,2000000,0,0,0
570,20240719,,,2,1,1,500000,0,1,0
571,20240811,20260608.0,,6,5,1,1500000,0,0,0
572,20220606,,,3,8,1,1500000,0,0,1
573,20220613,,,6,6,1,500000,0,0,0
574,20231230,,,1,4,1,2000000,1,0,0
575,20241017,,,5,3,1,1500000,0,0,0
576,20200508,,,4,8,1,1000000,0,0,0
577,20250910,,,1,4,1,1500000,1,0,0
578,20201022,,,6,3,1,1000000,0,0,0
579,20251111,,,6,2,1,1000000,0,0,0
580,20200818,,,2,2,1,1500000,0,1,0
581,20241001,,,1,1,1,1500000,1,0,0
582,20200531,,,1,3,1,1500000,1,0,0
583,20200929,,,1,7,1,1500000,1,0,0
584,20220512,20230428.0,,2,5,1,2000000,0,1,0
585,20200625,,,4,3,1,1500000,0,0,0
586,20250622,,,4,8,1,1500000,0,0,0
587,20210818,,,5,1,1,500000,0,0,0
588,20200530,,,5,8,1,500000,0,0,0
589,20250110,20260716.0,,1,5,1,1000000,1,0,0
590,20230713,,,6,3,1,2000000,0,0,0
591,20200112,,,5,8,1,1000000,0,0,0
592,20200212,20211006.0,,5,5,1,500000,0,0,0
593,20221024,,,1,3,1,500000,1,0,0
594,20250618,,,2,2,1,500000,0,1,0
595,20241005,,,1,2,1,2000000,1,0,0
596,20250706,,,4,3,1,1500000,0,0,0
597,20221016,,,4,3,1,1000000,0,0,0
598,20230619,,,3,2,1,500000,0,0,1
599,20210423,,,3,2,1,1500000,0,0,1
600,20240410,,,5,6,1,500000,0,0,0
601,20240409,,,1,2,1,2000000,1,0,0
602,20221011,,,5,2,1,1000000,0,0,0
603,20200309,,,1,4,1,500000,1,0,0
604,20200220,,,2,3,1,500000,0,1,0
605,20220906,20240226.0,,5,5,1,1500000,0,0,0
606,20230906,,,1,7,1,500000,1,0,0
607,20200313,,,4,2,1,1500000,0,0,0
608,20220404,,,4,4,1,1000000,0,0,0
609,20250502,,,1,7,1,500000,1,0,0
610,20230729,,,4,6,1,2000000,0,0,0
611,20240627,,,4,8,1,500000,0,0,0
612,20240403,20241030.0,,3,5,1,500000,0,0,1
613,20241025,20260216.0,,6,5,1,500000,0,0,0
614,20250119,,,6,3,1,2000000,0,0,0
615,20231202,,,2,2,1,500000,0,1,0
616,20200311,,,6,6,1,500000,0,0,0
617,20250131,,,5,3,1,500000,0,0,0
618,20250711,,,4,7,1,1500000,0,0,0
619,20211222,,,6,1,1,1000000,0,0,0
620,20250212,,,6,1,1,1500000,0,0,0
621,20221207,,,3,4,1,1000000,0,0,1
622,20200126,,,6,6,1,1000000,0,0,0
623,20211127,,,5,7,1,2000000,0,0,0
624,20250618,,,1,8,1,1000000,1,0,0
625,20210311,,,5,8,1,1500000,0,0,0
626,20201130,,,6,1,1,1500000,0,0,0
627,20200823,,,5,6,1,1000000,0,0,0
628,20250726,,,6,4,1,2000000,0,0,0
629,20200501,,,1,6,1,2000000,1,0,0
630,20240322,,,5,1,1,1500000,0,0,0
631,20240816,,,3,4,1,500000,0,0,1
632,20220328,,,5,8,1,500000,0,0,0
633,20240103,,,1,3,1,2000000,1,0,0
634,20241206,,,3,7,1,1500000,0,0,1
635,20250818,20270207.0,,4,5,1,500000,0,0,0
636,20200123,,,6,3,1,500000,0,0,0
637,20211102,,,6,1,1,2000000,0,0,0
638,20220919,,,4,4,1,500000,0,0,0
639,20230410,,,6,8,1,2000000,0,0,0
640,20250412,,,6,4,1,1500000,0,0,0
641,20200601,,,5,4,1,500000,0,0,0
642,20230418,,,5,3,1,2000000,0,0,0
643,20250520,,,1,7,1,500000,1,0,0
644,20220716,,,5,8,1,1000000,0,0,0
645,20240220,,,3,2,1,500000,0,0,1
646,20210214,,,4,6,1,500000,0,0,0
647,20210929,20230607.0,,6,5,1,2000000,0,0,0
648,20210525,,,2,8,1,500000,0,1,0
649,20200130,,,5,4,1,1500000,0,0,0
650,20250313,20260310.0,,6,5,1,500000,0,0,0
651,20250702,,,3,2,1,2000000,0,0,1
652,20240418,,,5,3,1,500000,0,0,0
653,20221002,,,2,7,1,1500000,0,1,0
654,20230126,,,6,3,1,1000000,0,0,0
655,20200802,,,6,4,1,500000,0,0,0
656,20230524,,,1,2,1,500000,1,0,0
657,20241115,,,2,2,1,1000000,0,1,0
658,20251028,,,6,1,1,1000000,0,0,0
659,20230924,,,1,7,1,2000000,1,0,0
660,20220808,,,2,3,1,500000,0,1,0
661,20240714,,,4,2,1,2000000,0,0,0
662,20201001,20210407.0,,4,5,1,1000000,0,0,0
663,20201007,,,3,2,1,500000,0,0,1
664,20211102,,,2,8,1,1500000,0,1,0
665,20210731,,,3,2,1,500000,0,0,1
666,20201016,,,6,6,1,2000000,0,0,0
667,20210319,,,4,1,1,2000000,0,0,0
668,20250820,20270219.0,,6,5,1,1000000,0,0,0
669,20200523,,,1,8,1,2000000,1,0,0
670,20220709,,,5,8,1,1500000,0,0,0
671,20220831,,,4,6,1,1000000,0,0,0
672,20230726,,,1,3,1,1000000,1,0,0
673,20250507,,,5,8,1,2000000,0,0,0
674,20211202,,,1,3,1,2000000,1,0,0
675,20230405,,,4,8,1,2000000,0,0,0
676,20220727,,,1,4,1,500000,1,0,0
677,20241123,20250822.0,,6,5,1,1000000,0,0,0
678,20231222,,,3,4,1,1500000,0,0,1
679,20240824,,,5,7,1,1000000,0,0,0
680,20220507,,,6,8,1,1000000,0,0,0
681,20250104,,,1,2,1,1000000,1,0,0
682,20210416,20220430.0,,4,5,1,500000,0,0,0
683,20210704,,,1,6,1,2000000,1,0,0
684,20240207,20251114.0,,3,5,1,1000000,0,0,1
685,20250827,,,1,2,1,1500000,1,0,0
686,20250918,,,4,1,1,500000,0,0,0
687,20220320,,,5,8,1,2000000,0,0,0
688,20200406,,,2,8,1,1500000,0,1,0
689,20221024,,,4,8,1,2000000,0,0,0
690,20201007,20220725.0,,1,5,1,1000000,1,0,0
691,20201217,,,5,2,1,1000000,0,0,0
692,20240126,,,3,6,1,1500000,0,0,1
693,20241205,,,4,6,1,1000000,0,0,0
694,20210130,,,4,6,1,1000000,0,0,0
695,20250706,20260821.0,,5,5,1,1000000,0,0,0
696,20250617,,,6,6,1,500000,0,0,0
697,20220212,,,5,1,1,1000000,0,0,0
698,20250913,,,4,8,1,1500000,0,0,0
699,20250412,,,2,3,1,2000000,0,1,0
700,20241207,,,4,3,1,500000,0,0,0
701,20230805,,,1,4,1,1000000,1,0,0
702,20230417,,,4,3,1,2000000,0,0,0
703,20240219,20250626.0,,1,5,1,2000000,1,0,0
704,20240814,,,3,8,1,2000000,0,0,1
705,20221130,,,1,6,1,2000000,1,0,0
706,20200131,,,6,1,1,2000000,0,0,0
707,20250413,,,4,3,1,1500000,0,0,0
708,20240131,,,1,8,1,2000000,1,0,0
709,20250729,,,4,3,1,1000000,0,0,0
710,20210627,,,4,2,1,1000000,0,0,0
711,20211101,,,2,7,1,500000,0,1,0
712,20210517,,,4,2,1,1500000,0,0,0
713,20240618,,,3,1,1,1000000,0,0,1
714,20200630,,,1,4,1,500000,1,0,0
715,20220113,20230420.0,,6,5,1,1000000,0,0,0
716,20210621,,,1,6,1,1500000,1,0,0
717,20230604,,,3,2,1,1000000,0,0,1
718,20240311,,,4,6,1,1000000,0,0,0
719,20250203,20260901.0,,3,5,1,1000000,0,0,1
720,20241004,,,1,4,1,500000,1,0,0
721,20230407,,,5,7,1,500000,0,0,0
722,20231029,,,3,1,1,2000000,0,0,1
723,20210502,,,2,3,1,500000,0,1,0
724,20200615,,,3,7,1,2000000,0,0,1
725,20210223,,,4,8,1,1500000,0,0,0
726,20220329,,,1,1,1,500000,1,0,0
727,20240618,,,3,6,1,2000000,0,0,1
728,20250813,,,1,1,1,500000,1,0,0
729,20230813,,,3,4,1,2000000,0,0,1
730,20200822,,,6,8,1,1000000,0,0,0
731,20230322,,,1,6,1,1500000,1,0,0
732,20250107,,,4,1,1,1000000,0,0,0
733,20250714,,,6,3,1,1000000,0,0,0
734,20200721,,,1,6,1,1000000,1,0,0
735,20200526,,,2,2,1,2000000,0,1,0
736,20210507,,,2,2,1,500000,0,1,0
737,20201019,20211224.0,,4,5,1,1000000,0,0,0
738,20211029,,,5,6,1,1000000,0,0,0
739,20220315,20220928.0,,1,5,1,1000000,1,0,0
740,20240216,,,2,4,1,1000000,0,1,0
741,20240210,,,6,6,1,2000000,0,0,0
742,20241109,,,1,3,1,1500000,1,0,0
743,20230704,,,4,8,1,500000,0,0,0
744,20231031,,,5,4,1,1000000,0,0,0
745,20250426,,,5,6,1,1000000,0,0,0
746,20231230,20250702.0,,3,5,1,500000,0,0,1
747,20240824,,,3,4,1,2000000,0,0,1
748,20240508,,,3,3,1,500000,0,0,1
749,20220412,,,6,7,1,2000000,0,0,0
750,20240519,20250726.0,,2,5,1,500000,0,1,0
751,20231206,,,4,1,1,500000,0,0,0
752,20231105,,,5,2,1,2000000,0,0,0
753,20220319,,,4,3,1,500000,0,0,0
754,20241107,,,4,2,1,500000,0,0,0
755,20241018,,,4,7,1,1500000,0,0,0
756,20240722,20250702.0,,2,5,1,500000,0,1,0
757,20210402,,,4,7,1,1500000,0,0,0
758,20241004,,,6,2,1,2000000,0,0,0
759,20210327,,,5,8,1,1000000,0,0,0
760,20230310,,,6,4,1,1500000,0,0,0
761,20210409,,,4,7,1,1500000,0,0,0
762,20231213,,,4,6,1,2000000,0,0,0
763,20220115,,,2,2,1,1000000,0,1,0
764,20220512,20230402.0,,3,5,1,2000000,0,0,1
765,20230121,,,2,6,1,1000000,0,1,0
766,20240303,,,3,8,1,1000000,0,0,1
767,20230202,,,3,6,1,2000000,0,0,1
768,20250819,,,6,8,1,1500000,0,0,0
769,20230624,,,1,4,1,2000000,1,0,0
770,20240601,,,2,1,1,2000000,0,1,0
771,20240803,,,1,1,1,2000000,1,0,0
772,20201204,,,1,4,1,1000000,1,0,0
773,20210820,,,2,1,1,2000000,0,1,0
774,20251111,,,1,6,1,2000000,1,0,0
775,20241030,,,4,8,1,500000,0,0,0
776,20210801,,,4,8,1,1000000,0,0,0
777,20230727,,,1,2,1,1000000,1,0,0
778,20230828,,,1,4,1,1000000,1,0,0
779,20251108,,,5,7,1,500000,0,0,0
780,20220423,,,2,6,1,1500000,0,1,0
781,20230327,,,5,1,1,500000,0,0,0
782,20241015,,,5,4,1,2000000,0,0,0
783,20250109,,,3,4,1,1500000,0,0,1
784,20230728,,,5,4,1,2000000,0,0,0
785,20230324,20240726.0,,2,5,1,1500000,0,1,0
786,20210914,,,6,1,1,2000000,0,0,0
787,20250325,20260412.0,,4,5,1,1500000,0,0,0
788,20250308,,,3,4,1,2000000,0,0,1
789,20250521,,,3,8,1,1000000,0,0,1
790,20220226,,,6,8,1,2000000,0,0,0
791,20200612,,,4,1,1,2000000,0,0,0
792,20200124,,,3,4,1,500000,0,0,1
793,20251105,,,5,3,1,1000000,0,0,0
794,20230130,,,6,4,1,500000,0,0,0
795,20220925,,,1,7,1,1000000,1,0,0
796,20200906,,,6,2,1,2000000,0,0,0
797,20200626,,,3,3,1,1500000,0,0,1
798,20230528,,,2,1,1,1500000,0,1,0
799,20250903,,,6,8,1,2000000,0,0,0
800,20240224,,,1,2,1,1000000,1,0,0
801,20220810,,,3,2,1,500000,0,0,1
802,20200701,,,2,4,1,500000,0,1,0
803,20240718,20250519.0,,2,5,1,2000000,0,1,0
804,20241105,,,1,8,1,1500000,1,0,0
805,20201102,,,3,4,1,1500000,0,0,1
806,20210505,,,2,3,1,1500000,0,1,0
807,20230917,,,5,2,1,1000000,0,0,0
808,20251012,,,3,4,1,500000,0,0,1
809,20210307,,,4,7,1,1500000,0,0,0
810,20250215,,,3,1,1,500000,0,0,1
811,20210103,,,4,1,1,1500000,0,0,0
812,20211114,,,5,2,1,1000000,0,0,0
813,20221213,,,1,7,1,1000000,1,0,0
814,20200331,,,2,8,1,1500000,0,1,0
815,20230320,,,1,3,1,1000000,1,0,0
816,20230607,,,6,8,1,1000000,0,0,0
817,20210316,20230106.0,,4,5,1,2000000,0,0,0
818,20220414,,,6,1,1,500000,0,0,0
819,20220114,,,3,7,1,1500000,0,0,1
820,20211114,,,4,3,1,1000000,0,0,0
821,20200716,,,5,1,1,1000000,0,0,0
822,20200124,,,3,2,1,500000,0,0,1
823,20210306,,,2,3,1,1000000,0,1,0
824,20241028,,,5,7,1,500000,0,0,0
825,20231019,20250623.0,,5,5,1,1000000,0,0,0
826,20240927,,,6,1,1,1500000,0,0,0
827,20221105,20240825.0,,3,5,1,2000000,0,0,1
828,20220404,,,4,1,1,500000,0,0,0
829,20240810,,,2,6,1,1500000,0,1,0
830,20250118,,,3,6,1,500000,0,0,1
831,20220217,20221225.0,,5,5,1,500000,0,0,0
832,20210714,,,6,1,1,1500000,0,0,0
833,20231012,,,3,1,1,500000,0,0,1
834,20220511,,,1,2,1,1500000,1,0,0
835,20231123,,,1,1,1,1000000,1,0,0
836,20250221,,,6,2,1,2000000,0,0,0
837,20230614,,,6,2,1,1000000,0,0,0
838,20200709,,,5,8,1,1500000,0,0,0
839,20220125,,,3,1,1,2000000,0,0,1
840,20240928,,,4,1,1,500000,0,0,0
841,20200717,20220410.0,,1,5,1,1500000,1,0,0
842,20230502,,,5,6,1,1500000,0,0,0
843,20240127,20251102.0,,5,5,1,1000000,0,0,0
844,20200811,,,2,3,1,1500000,0,1,0
845,20241221,,,6,8,1,500000,0,0,0
846,20210520,20220416.0,,2,5,1,500000,0,1,0
847,20200211,,,3,7,1,1500000,0,0,1
848,20210527,,,1,7,1,500000,1,0,0
849,20200708,,,3,2,1,1500000,0,0,1
850,20230110,,,6,7,1,500000,0,0,0
851,20251013,,,3,1,1,500000,0,0,1
852,20201119,,,1,2,1,2000000,1,0,0
853,20200922,,,4,1,1,1000000,0,0,0
854,20220604,,,5,6,1,500000,0,0,0
855,20240621,20250513.0,,1,5,1,500000,1,0,0
856,20230510,,,6,7,1,1500000,0,0,0
857,20240818,,,3,7,1,500000,0,0,1
858,20200401,,,6,8,1,1000000,0,0,0
859,20230530,,,2,1,1,2000000,0,1,0
860,20210106,20221223.0,,4,5,1,1500000,0,0,0
861,20250904,,,2,4,1,1500000,0,1,0
862,20221106,20230525.0,,3,5,1,1000000,0,0,1
863,20250306,,,2,7,1,1500000,0,1,0
864,20200827,,,6,6,1,2000000,0,0,0
865,20230510,,,3,6,1,2000000,0,0,1
866,20221009,,,6,2,1,1000000,0,0,0
867,20210406,,,2,6,1,500000,0,1,0
868,20210808,,,5,3,1,1500000,0,0,0
869,20250808,20270111.0,,4,5,1,1000000,0,0,0
870,20230615,,,6,1,1,500000,0,0,0
871,20250817,,,5,8,1,500000,0,0,0
872,20240331,,,3,1,1,1500000,0,0,1
873,20220128,,,6,1,1,1500000,0,0,0
874,20230829,,,6,7,1,500000,0,0,0
875,20231201,,,2,7,1,1500000,0,1,0
876,20250606,,,6,6,1,500000,0,0,0
877,20250602,,,5,2,1,2000000,0,0,0
878,20200105,,,3,8,1,1500000,0,0,1
879,20250317,,,3,3,1,2000000,0,0,1
880,20221128,,,5,3,1,1000000,0,0,0
881,20230916,,,4,8,1,2000000,0,0,0
882,20250404,20260721.0,,1,5,1,500000,1,0,0
883,20211129,,,1,3,1,2000000,1,0,0
884,20210928,,,2,7,1,2000000,0,1,0
885,20230106,,,5,1,1,1000000,0,0,0
886,20250618,,,2,8,1,500000,0,1,0
887,20220627,,,1,1,1,500000,1,0,0
888,20200823,,,5,4,1,2000000,0,0,0
889,20210223,,,1,3,1,2000000,1,0,0
890,20200714,,,3,8,1,500000,0,0,1
891,20250527,,,2,7,1,1000000,0,1,0
892,20221229,,,4,1,1,2000000,0,0,0
893,20240905,,,6,2,1,2000000,0,0,0
894,20200222,,,6,2,1,2000000,0,0,0
895,20200427,,,5,6,1,1000000,0,0,0
896,20200820,,,2,6,1,2000000,0,1,0
897,20240823,20250723.0,,6,5,1,500000,0,0,0
898,20220812,,,1,4,1,500000,1,0,0
899,20230318,,,3,2,1,1500000,0,0,1
900,20211102,,,1,4,1,500000,1,0,0
901,20240110,,,1,6,1,2000000,1,0,0
902,20250819,,,4,3,1,1000000,0,0,0
903,20250626,,,6,2,1,1500000,0,0,0
904,20230602,,,3,7,1,1500000,0,0,1
905,20230813,,,4,6,1,2000000,0,0,0
906,20231122,,,4,7,1,1000000,0,0,0
907,20210316,,,6,6,1,500000,0,0,0
908,20230407,,,2,6,1,500000,0,1,0
909,20231003,,,2,3,1,2000000,0,1,0
910,20211231,,,6,3,1,1500000,0,0,0
911,20250922,,,1,4,1,2000000,1,0,0
912,20240518,,,4,8,1,1500000,0,0,0
913,20250203,,,4,3,1,1000000,0,0,0
914,20240613,,,3,2,1,500000,0,0,1
915,20201216,,,3,2,1,500000,0,0,1
916,20231020,,,1,2,1,1500000,1,0,0
917,20250110,,,2,6,1,2000000,0,1,0
918,20210129,,,2,4,1,500000,0,1,0
919,20201027,20211028.0,,3,5,1,2000000,0,0,1
920,20200122,,,3,2,1,1000000,0,0,1
921,20240617,,,6,1,1,2000000,0,0,0
922,20231009,,,4,6,1,500000,0,0,0
923,20240719,,,2,2,1,1000000,0,1,0
924,20231201,,,4,3,1,1500000,0,0,0
925,20211228,20230112.0,,2,5,1,500000,0,1,0
926,20250611,,,3,2,1,1000000,0,0,1
927,20210403,,,4,4,1,2000000,0,0,0
928,20201218,,,6,4,1,1500000,0,0,0
929,20240529,,,6,2,1,500000,0,0,0
930,20201102,,,1,2,1,500000,1,0,0
931,20250820,,,1,6,1,2000000,1,0,0
932,20200806,,,6,6,1,1000000,0,0,0
933,20220528,,,4,4,1,1000000,0,0,0
934,20200715,,,4,4,1,2000000,0,0,0
935,20250208,,,1,7,1,500000,1,0,0
936,20200524,,,3,6,1,2000000,0,0,1
937,20240608,20251215.0,,5,5,1,2000000,0,0,0
938,20220806,,,6,4,1,500000,0,0,0
939,20220809,,,6,3,1,1000000,0,0,0
940,20220313,,,3,4,1,1000000,0,0,1
941,20240222,,,5,3,1,1500000,0,0,0
942,20240530,,,2,8,1,2000000,0,1,0
943,20220926,,,1,3,1,500000,1,0,0
944,20200802,,,5,1,1,500000,0,0,0
945,20220725,,,3,6,1,1000000,0,0,1
946,20230529,,,4,6,1,500000,0,0,0
947,20240103,20240724.0,,1,5,1,500000,1,0,0
948,20220708,,,4,7,1,500000,0,0,0
949,20230515,,,1,2,1,500000,1,0,0
950,20231111,,,6,7,1,2000000,0,0,0
951,20250628,,,5,2,1,1000000,0,0,0
952,20241011,,,3,6,1,1000000,0,0,1
953,20250302,,,6,4,1,1000000,0,0,0
954,20210705,,,3,3,1,1500000,0,0,1
955,20230813,20240903.0,,3,5,1,1500000,0,0,1
956,20220508,,,2,4,1,500000,0,1,0
957,20250826,,,3,2,1,1500000,0,0,1
958,20220317,,,6,2,1,1500000,0,0,0
959,20220622,,,6,1,1,2000000,0,0,0
960,20211120,20230615.0,,6,5,1,1000000,0,0,0
961,20220705,,,3,7,1,2000000,0,0,1
962,20220223,,,6,7,1,1000000,0,0,0
963,20250208,,,4,4,1,2000000,0,0,0
964,20220923,,,6,8,1,2000000,0,0,0
965,20210803,,,3,6,1,2000000,0,0,1
966,20230505,,,4,6,1,1500000,0,0,0
967,20211220,,,2,6,1,1500000,0,1,0
968,20200910,20220508.0,,6,5,1,1000000,0,0,0
969,20250411,,,2,8,1,1000000,0,1,0
970,20220804,,,6,8,1,1500000,0,0,0
971,20220115,,,2,7,1,2000000,0,1,0
972,20211225,,,2,6,1,500000,0,1,0
973,20211128,,,5,7,1,1000000,0,0,0
974,20230909,,,6,6,1,500000,0,0,0
975,20240811,,,5,1,1,1000000,0,0,0
976,20200420,,,1,7,1,1500000,1,0,0
977,20220104,20231031.0,,3,5,1,500000,0,0,1
978,20201023,,,4,8,1,1500000,0,0,0
979,20211126,,,2,2,1,1500000,0,1,0
980,20200401,,,2,1,1,1500000,0,1,0
981,20241220,,,6,8,1,500000,0,0,0
982,20210909,20220509.0,,1,5,1,1500000,1,0,0
983,20251021,,,3,6,1,2000000,0,0,1
984,20230119,,,5,6,1,1000000,0,0,0
985,20210628,,,6,8,1,500000,0,0,0
986,20230806,,,4,8,1,1500000,0,0,0
987,20240325,,,6,3,1,1500000,0,0,0
988,20221226,,,2,8,1,1500000,0,1,0
989,20230711,,,3,6,1,1000000,0,0,1
990,20210107,,,4,1,1,1500000,0,0,0
991,20240212,,,2,3,1,1000000,0,1,0
992,20240422,20251113.0,,3,5,1,2000000,0,0,1
993,20250525,,,6,7,1,1500000,0,0,0
994,20250501,,,1,1,1,1500000,1,0,0
995,20240415,,,6,6,1,1500000,0,0,0
996,20210720,,,1,7,1,1000000,1,0,0
997,20211130,,,6,8,1,1000000,0,0,0
998,20230516,20240517.0,,5,5,1,1000000,0,0,0
999,20220412,,,4,1,1,500000,0,0,0
1000,20210526,,,3,1,1,1500000,0,0,1
1001,20221206,20240825.0,,2,5,1,2000000,0,1,0
1002,20221003,,,4,1,1,2000000,0,0,0
1003,20230425,20240120.0,,5,5,1,1500000,0,0,0
1004,20210108,,,1,4,1,500000,1,0,0
1005,20241108,,,4,8,1,500000,0,0,0
1006,20230327,,,6,3,1,1000000,0,0,0
1007,20241128,,,6,4,1,1500000,0,0,0
1008,20240315,,,4,7,1,2000000,0,0,0
1009,20250108,,,6,1,1,1500000,0,0,0
1010,20241116,,,6,2,1,1000000,0,0,0
1011,20240530,,,5,4,1,1000000,0,0,0
1012,20240430,,,2,2,1,1000000,0,1,0
1013,20210624,,,3,6,1,1000000,0,0,1
1014,20240316,,,4,1,1,2000000,0,0,0
1015,20250825,,,3,4,1,1500000,0,0,1
1016,20250920,,,5,1,1,1500000,0,0,0
1017,20220803,,,4,6,1,500000,0,0,0
1018,20250706,,,6,1,1,1000000,0,0,0
1019,20200104,20210610.0,,3,5,1,2000000,0,0,1
1020,20200527,,,1,2,1,500000,1,0,0
1021,20240120,,,1,4,1,1500000,1,0,0
1022,20230623,,,1,3,1,2000000,1,0,0
1023,20200514,,,3,8,1,1000000,0,0,1
1024,20200423,,,3,8,1,2000000,0,0,1
1025,20210813,,,6,3,1,1000000,0,0,0
1026,20240824,,,5,2,1,500000,0,0,0
1027,20240301,,,2,7,1,2000000,0,1,0
1028,20210412,,,3,6,1,2000000,0,0,1
1029,20210828,,,5,6,1,1500000,0,0,0
1030,20231203,,,1,6,1,500000,1,0,0
1031,20200318,,,6,2,1,2000000,0,0,0
1032,20250527,20261007.0,,1,5,1,1500000,1,0,0
1033,20210906,,,3,2,1,500000,0,0,1
1034,20230619,,,6,2,1,2000000,0,0,0
1035,20220418,,,1,1,1,1000000,1,0,0
1036,20241004,,,4,2,1,1500000,0,0,0
1037,20250214,,,4,6,1,1500000,0,0,0
1038,20210806,,,4,8,1,1500000,0,0,0
1039,20250429,,,3,6,1,1000000,0,0,1
1040,20201014,,,3,4,1,500000,0,0,1
1041,20230516,,,3,2,1,1500000,0,0,1
1042,20250711,,,1,1,1,2000000,1,0,0
1043,20220417,,,6,4,1,500000,0,0,0
1044,20200910,20211225.0,,4,5,1,1000000,0,0,0
1045,20210920,,,6,2,1,2000000,0,0,0
1046,20220208,,,5,2,1,1500000,0,0,0
1047,20241027,,,3,2,1,500000,0,0,1
1048,20240919,,,4,8,1,500000,0,0,0
1049,20240929,,,5,8,1,1000000,0,0,0
1050,20200213,,,2,1,1,500000,0,1,0
1051,20201222,,,4,6,1,1500000,0,0,0
1052,20201016,,,2,7,1,1500000,0,1,0
1053,20210928,,,6,6,1,2000000,0,0,0
1054,20200514,,,1,1,1,1500000,1,0,0
1055,20220525,,,2,1,1,1000000,0,1,0
1056,20221111,,,1,2,1,500000,1,0,0
1057,20200717,,,6,4,1,1000000,0,0,0
1058,20230801,,,6,7,1,1000000,0,0,0
1059,20210727,,,3,8,1,2000000,0,0,1
1060,20240203,20251205.0,,4,5,1,2000000,0,0,0
1061,20230122,20240524.0,,3,5,1,500000,0,0,1
1062,20200804,,,3,3,1,1000000,0,0,1
1063,20250128,,,6,4,1,1500000,0,0,0
1064,20230907,20250124.0,,3,5,1,2000000,0,0,1
1065,20230410,,,2,6,1,1500000,0,1,0
1066,20230226,,,1,6,1,1000000,1,0,0
1067,20230902,20250526.0,,1,5,1,1000000,1,0,0
1068,20230910,,,2,4,1,1500000,0,1,0
1069,20200821,,,1,2,1,1000000,1,0,0
1070,20211107,,,1,2,1,1000000,1,0,0
1071,20210616,,,4,1,1,2000000,0,0,0
1072,20221128,,,4,7,1,2000000,0,0,0
1073,20201001,,,3,3,1,500000,0,0,1
1074,20251005,,,1,7,1,1500000,1,0,0
1075,20231111,,,4,8,1,1500000,0,0,0
1076,20221101,,,2,2,1,2000000,0,1,0
1077,20230112,,,1,7,1,1500000,1,0,0
1078,20231105,,,3,3,1,1500000,0,0,1
1079,20251119,,,5,8,1,1500000,0,0,0
1080,20251007,,,4,1,1,1000000,0,0,0
1081,20230923,,,2,4,1,500000,0,1,0
1082,20210703,20230430.0,,1,5,1,500000,1,0,0
1083,20210916,,,1,7,1,1500000,1,0,0
1084,20241128,20260720.0,,6,5,1,1500000,0,0,0
1085,20230518,,,3,3,1,1500000,0,0,1
1086,20211021,,,6,6,1,500000,0,0,0
1087,20210422,,,5,6,1,2000000,0,0,0
1088,20250403,,,2,8,1,1500000,0,1,0
1089,20211130,,,6,3,1,1500000,0,0,0
1090,20240412,,,4,1,1,500000,0,0,0
1091,20221107,,,1,4,1,1500000,1,0,0
1092,20230505,,,5,4,1,500000,0,0,0
1093,20230418,,,6,7,1,2000000,0,0,0
1094,20200625,,,6,4,1,2000000,0,0,0
1095,20220708,,,2,4,1,500000,0,1,0
1096,20200827,,,4,6,1,1000000,0,0,0
1097,20210522,,,1,3,1,2000000,1,0,0
1098,20200401,,,4,2,1,1000000,0,0,0
1099,20240503,,,5,7,1,2000000,0,0,0
1100,20231005,,,2,1,1,500000,0,1,0
1101,20250219,,,6,1,1,500000,0,0,0
1102,20230608,,,5,1,1,500000,0,0,0
1103,20231118,,,3,2,1,500000,0,0,1
1104,20210710,,,5,4,1,1500000,0,0,0
1105,20200322,20220127.0,,3,5,1,1500000,0,0,1
1106,20200815,20220129.0,,6,5,1,1500000,0,0,0
1107,20210502,,,3,6,1,2000000,0,0,1
1108,20200522,,,6,3,1,2000000,0,0,0
1109,20210721,,,3,3,1,2000000,0,0,1
1110,20210921,,,3,1,1,1500000,0,0,1
1111,20210508,,,3,3,1,2000000,0,0,1
1112,20230322,,,2,2,1,1500000,0,1,0
1113,20220729,,,2,2,1,1500000,0,1,0
1114,20200917,,,6,8,1,1000000,0,0,0
1115,20221125,,,2,3,1,1500000,0,1,0
1116,20200614,,,2,3,1,1000000,0,1,0
1117,20250705,,,6,7,1,500000,0,0,0
1118,20210628,,,2,4,1,1500000,0,1,0
1119,20231130,,,5,2,1,1500000,0,0,0
1120,20240601,,,3,7,1,1000000,0,0,1
1121,20200610,,,4,2,1,500000,0,0,0
1122,20230321,,,1,3,1,1000000,1,0,0
1123,20210203,,,5,8,1,1500000,0,0,0
1124,20211102,,,6,6,1,500000,0,0,0
1125,20220920,,,2,7,1,500000,0,1,0
1126,20200808,,,2,6,1,2000000,0,1,0
1127,20200115,,,2,3,1,1000000,0,1,0
1128,20251108,,,4,7,1,1500000,0,0,0
